"","date","95% lower bound","median","95% upper bound"
"355",2020-01-02,0.150417665724225,0.273249182163232,0.390256304443419
"356",2020-01-03,0.155571437112522,0.258450755810678,0.355315982135765
"357",2020-01-04,0.106132729280156,0.206184142835818,0.305628266652392
"358",2020-01-05,0.242106561090514,0.314449225816002,0.39127329543011
"359",2020-01-06,0.282649132082809,0.34846405683966,0.411495887712366
"360",2020-01-07,0.0574784589181005,0.111378501674052,0.162596572783528
"361",2020-01-08,-0.150372241421376,-0.0933056684338396,-0.0349694005488668
"362",2020-01-09,-0.13465182184056,-0.0811958279427464,-0.0269489264866168
"363",2020-01-10,-0.0583867935287288,-0.00183329338450387,0.046122543144882
"364",2020-01-11,-0.112712826179929,-0.0663798406927076,-0.0209828987205324
"365",2020-01-12,-0.111427424614539,-0.0653721812856681,-0.0190176041296494
"366",2020-01-13,-0.00909356725300425,0.0391382457522826,0.0846442881163776
"367",2020-01-14,-0.0770070222952157,-0.0217071688823305,0.0265140766590627
"368",2020-01-15,-0.0809402405164627,-0.0199874589128197,0.0366403797444796
"369",2020-01-16,0.00707746021493939,0.0670937670371668,0.12387133330835
"370",2020-01-17,-0.172887655877925,-0.121721701363858,-0.0709857601662633
"371",2020-01-18,-0.348847901426529,-0.297213299696762,-0.243783823092968
"372",2020-01-19,-0.356962438759185,-0.312281394171652,-0.259159757058684
"373",2020-01-20,-0.154924331315356,-0.0985378892421722,-0.0445779190745171
"374",2020-01-21,0.0285863099327222,0.0845555511934908,0.150517379139698
"375",2020-01-22,0.0992386731401605,0.159311929220825,0.224103218852231
"376",2020-01-23,0.18676079431278,0.252818374776403,0.311603105645346
"377",2020-01-24,0.231711421043407,0.290994537553792,0.345329907696033
"378",2020-01-25,0.264344509499721,0.316672907702971,0.369098473501796
"379",2020-01-26,0.0387562034915339,0.0733447044420714,0.109598291072528
"380",2020-01-27,0.00271530479464815,0.04224351328556,0.0797826293663369
"381",2020-01-28,0.0543244242441334,0.0925638653383756,0.129147951288312
"382",2020-01-29,0.159663620901919,0.201429008124896,0.244092330692796
"383",2020-01-30,0.280135763313808,0.323333130565587,0.366504868217956
"384",2020-02-01,0.288118449972603,0.329633910139654,0.37631851464729
"385",2020-02-02,0.341948384991504,0.399725063657515,0.457810581253049
